764, 43.35, 11, 1989, 19700
764, 54.59, 11, 1988, 27000
764, 79.25, 8, 1988, 36000
764, 44.33, 7, 1988, 22500
764, 44.33, 10, 1988, 23200
764, 79.25, 1, 1988, 33000
764, 44.33, 13, 1988, 22500
764, 54.59, 1, 1988, 23500
764, 54.59, 6, 1988, 26900
764, 44.33, 8, 1988, 22500
764, 54.59, 2, 1988, 25400
764, 54.59, 9, 1988, 27500
764, 68.99, 3, 1988, 31500
764, 68.99, 6, 1988, 31800
764, 68.99, 1, 1988, 29400
764, 79.25, 6, 1988, 37000
764, 68.99, 14, 1988, 33000
764, 79.25, 8, 1988, 36000
764, 68.99, 12, 1988, 32500
764, 68.99, 1, 1988, 29500
764, 79.25, 9, 1988, 36600
764, 79.25, 1, 1988, 33800
764, 68.99, 15, 1988, 29900
764, 68.99, 1, 1988, 29900
764, 68.99, 12, 1988, 33400
764, 68.99, 14, 1988, 32900
764, 84.86, 13, 1999, 42000
764, 84.86, 16, 1999, 41000
764, 84.978, 3, 2005, 41800
764, 59.82, 21, 1997, 30700
764, 59.82, 20, 1997, 31950
764, 59.82, 8, 1997, 33200
764, 59.82, 19, 1998, 33000
764, 84.6, 4, 1998, 46200
764, 59.82, 2, 1998, 32600
764, 84.91, 5, 1989, 36200
764, 59.67, 14, 1989, 28400
